ABWN,AUG BOLTEN WM MILLERS NACHFOLGER (G,,,,,
ABWP,A & B WIPER SUPPLY INC,,,,,
ABWR,"ALABAMA WARRIOR RAILWAY, LLC.",,,,,
ABWX,"ASEA BROWN BOVERI, INC.",,,,,
ABXA,ABT TRANSPORTATION S DE RL DE CB,,,,,
ABXC,AMBEX INC,,,,,
ABXD,AB TRANSPORT,,,,,
ABXE,AB EXPRESS,,,,,
ABXF,A B TRANSPORTATION,,,,,
ABXH,ABLE BOAT TRANSPORT LLC,,,,,
ABXI,AB TRANSPORT INC,,,,,
ABXJ,ABC TRANS LLC,,,,,
ABXK,AB EXPRESS,,,,,
ABXL,"ADAMS, B C TRUCK EXPRESS LLC",,,,,
ABXN,ALABAMA MOTOR EXPRESS INC,,,,,
ABXO,ABSOLUTE TRANSPORTS LIMITED LIABILI,,,,,
ABXQ,ABIGI TRANSPORTATION AGENCIES LLC,,,,,
ABXV,ABL TRANSPORT LLC,,,,,
ABYD,ADVENTURES BY DAWN LLC,,,,,
ABYG,"ALEMAN, BARRY",,,,,
ABYH,ARRABYS AROMATHERAPY LTD,,,,,
ABYI,ASHBY FUEL OIL CORPORATION,,,,,
ABYJ,AB SYLLA LLC,,,,,
ABYK,ASBURY TRUCKING,,,,,
ABYL,ABBYLAND TRUCKING INC,,,,,
ABYM,ABBEYWOOD MOVING AND STORAGE INC,,,,,
ABYV,ABBEY MOVERS,,,,,
ABYX,ALBANY RECYCLING SERVICES INC,,,,,
ABZG,A TWO (A2) B SYNCHRONIZED LOGISTICS,,,,,
ABZI,A B I ASSOCIATES INCORPORATED,,,,,
ABZS,AEGEAN BREEZE SHIPPING CO,,,,,
ABZT,"AMBRIZ, ALBINO",,,,,
AC,ALGOMA CENTRAL RAILROAD INC,,,,,
ACAA,AMER-CANA GALLERIES,,,,,
ACAB,ACROLAB LTD,,,,,
ACAD,"ACADEMY VAN & STORAGE COMPANY, INC",,,,,
ACAE,AMERICAN CARTAGE AGENCY LTD,,,,,
ACAG,AUTOTRANSPORTES DE CARGA AGUILAS DE,,,,,
ACAI,"ALTAMIRANO CAMPOS, ISRAEL",,,,,
ACAM,AMERICAN RAMP TRANSIT INC,,,,,
ACAN,ACAN WINDOW SYSTEMS INC,,,,,
ACAO,AHTICAL TRANSPORT INC,,,,,
ACAP,ACAM TRANSPORT INC,,,,,
ACAQ,ARMOIRES CUISINES ACTION,,,,,
ACAR,AMERICAN CARGOES INC,,,,,
ACAS,AIR CARGO EXPRESS,,,,,
ACAT,ABSOLUTE COURIER & TRANSPORT INC,,,,,
ACAU,ARCTIC CONTAINER OY,,,,,
ACAX,HONEYWELL INTERNATIONAL INC,,,,,
ACBB,A & C TRANSPORT,,,,,
ACBL,ATLANTIC CARIBBEAN LINE INC,,,,,
ACBM,AUTOTRANSPORTES DE CARGA BALSA S A,,,,,
ACBN,ACTION TRANSPORT INC,,,,,
ACBP,APPLIED RESEARCH ASSOCIATES INC,,,,,
ACBQ,AMERICAN CARIBBEAN TRUCKING CO INC,,,,,
ACBR,A C TRUCKING,,,,,
ACBU,ALCOBRE S A,,,,,
ACBW,ASCHENBRENNER TRUCKING INC,,,,,
ACBY,ABC VAN LINES INC,,,,,
ACCC,ARCTIC CAT INC,,,,,
ACCJ,A & C CARRIERS INC,,,,,
ACCN,AMERI-CAN CLASSIQUE,,,,,
ACCP,ACC SHIPPING U S A LTD,,,,,
ACCS,ATCHISON CHARTER SERVICE,,,,,
ACCT,ACCURATE DELIVERY INC,,,,,
ACCU,ATLANTIC COAST CONTAINER BROKERAGE,,,,,
ACCV,ACTION SCS LLC,,,,,
ACCX,CONSOLIDATION COAL COMPANY,,,,,
ACCY,ALLEN CANNING COMPANY,,,,,
ACDA,AIR CANADA (AIR CODE AC),,,,,
ACDC,ACADEMY EXPRESS LLC,,,,,
ACDE,ALMETALS CO DIV CHAIN INDUSTRIES IN,,,,,
ACDF,ACS LINES,,,,,
ACDI,ALL CITY DELIVERY,,,,,
ACDK,ACEVEDO TRUCKING,,,,,
ACDL,ALL UNITED TRANSPORT INC,,,,,
ACDN,AUTOTRANSPORTES CORPORATIVOS DE NUE,,,,,
ACDO,ACCURATE CARGO DELIVERY SYSTEMS INC,,,,,
ACDP,ACCEED TRANSPORT INC,,,,,
ACDR,ACME DRAYAGE,,,,,
ACDS,ACS CANADA INC,,,,,
ACDU,ASSOCIATED CONTAINER TRANSPORTATION,,,,,
ACDV,A & L SUPERIOR QUALITY SOD INC,,,,,
ACDX,HONEYWELL INTERNATIONAL INC,,,,,
ACEC,AAA COURIER EXPRESS LLC,,,,,
ACED,ACCURATE TRANSPORTATION SERVICES IN,,,,,
ACEE,ACE-TEX ENTERPRISES,,,,,
ACEI,ACE LOGISTICS INC,,,,,
ACEK,ACE VAN LINES INC,,,,,
ACEL,ACE LOGISTICS INC,,,,,
ACEM,ACE WORLD WIDE MOVING & STORAGE INC,,,,,
ACEN,ALL CRANE & EQUIPMENT RENTAL CORP,,,,,
ACEO,ACE OCEAN EXPRESS CO LTD,,,,,
ACEP,ACE TRUCKING INC,,,,,
ACEQ,ACE LOGISTICS INC,,,,,
ACEU,UNIT EQUIPMENT SERVICES AG,,,,,
ACEV,ACCURATE COURIER SERVICE INC,,,,,
ACEX,ACE COGENERATION COMPANY,,,,,
ACEY,ARCTIC ENERGY INC,,,,,
ACFB,"AHLERS, CHUCK ENTERPRISES",,,,,
ACFE,A C FLEET INC,,,,,
ACFG,AMCAR FREIGHT INC,,,,,
ACFJ,ALL SYSTEMS GO TRANSPORT INC,,,,,
ACFK,ARTCRAFT KITCHENS,,,,,
ACFL,"ATLANTIC COAST FREIGHT LINES, INC",,,,,
ACFO,ASCO CANADA LIMITED,,,,,
ACFP,ACESTE TRANSFER EXPRESS INC,,,,,
ACFS,A C FREIGHT SYSTEMS INC,,,,,
ACFV,AMSOUTH LOGISTICS INC,,,,,
ACFW,ACE FORWARDING INC,,,,,
ACFX,GENERAL ELECTRIC RAILCAR SERVICES C,,,,,
ACFY,ANTIGUA COFFEE COMPANY,,,,,
ACGC,ATLANTIC CARGO LOGISTICS LLC,,,,,
ACGD,ACE LOGISTICS CO LTD,,,,,
ACGH,AUDIO ETHICS INC,,,,,
ACGL,ACG LOGISTICS INC,,,,,
ACGM,AMEC GEOMATRIX INC,,,,,
ACGN,AMERICAN CARGO LINE INC,,,,,
ACGO,"ARTURO CURIEL, CARLOS",,,,,
ACGP,ACE LOGISTICS,,,,,
ACGQ,AMERICAN CARTAGE COMPANY,,,,,
ACGR,AUTOTRANSPORTES DE CARGA RUIZ HERMA,,,,,
ACGS,A C LOGISTICS,,,,,
ACGT,ATLANTA CARGO TRANSPORTATION COMPAN,,,,,
ACGV,ATLANTIC TRANSPORTATION SERVICES IN,,,,,
ACGW,ACCESS LOGISTICS INC,,,,,
ACHC,ALL CHEMICAL TRANSPORT CORP,,,,,
ACHD,ARCHGARD INDUSTRIES LTD,,,,,
ACHF,ACHILLE TRANSPORT INC,,,,,
ACHI,ALAMO CHEMICAL TRANSPORTATION CO,,,,,
ACHL,ANCHOR LOGISTICS INC,,,,,
ACHP,ACHIM IMPORTING CO INC,,,,,
ACHR,ANCHOR TRANSPORT INC,,,,,
ACHS,ATCHISON CHARTER SERVICE,,,,,
ACHT,ACHENBERG T TRANSPORTATION CO,,,,,
ACHU,ASCO CARBON DIOXIDE LTD,,,,,
ACHV,AUTOFLETES CHIHUAHUA SA DE CV,,,,,
ACHW,AHC TRUCKING CO,,,,,
ACIB,ACI,,,,,
ACIE,A & C IMPORT EXPORT SERVICES INC,,,,,
ACIH,ACI TRANSPORT,,,,,
ACIK,AMERICARRIER INC,,,,,
ACIM,ACOSTA IMPORTS,,,,,
ACIO,ALL CITY LEASING & WAREHOUSING INC,,,,,
ACIP,ALTA-DENA CERTIFIED DAIRY LLC,,,,,
ACIR,ACTION CARRIER INC,,,,,
ACIT,ABC CONSOLIDATORS INTERNATIONAL INC,,,,,
ACIU,ALLSTATE CONTAINER INC,,,,,
ACIX,GREAT LAKES CHEMICAL CORP,,,,,
ACJA,ABLE COLD STORAGE,,,,,
ACJB,ARIEL CARGO EXPORT INC,,,,,
ACJC,AUTO CRAFT TOOL & DIE CO INC,,,,,
ACJD,ALLEY CASSETTY TRUCKING,,,,,
ACJF,AIR CONTAINER TRANSFER INC,,,,,
ACJG,ATRIUM COMPANIES INC,,,,,
ACJH,AAT CARRIERS INC,,,,,
ACJI,A COMPANY TRUCKING INC,,,,,
ACJM,ATLANTIC CONBULK MARITIME CORP.,,,,,
ACJN,ACR TRUCKING INC,,,,,
ACJP,ATLANTIC COAST TRUCKING LLC,,,,,
ACJQ,ABSOLUTE CARGO INC,,,,,
ACJS,ACE-J TRANSPORTATION INC,,,,,
ACJT,ACCENT TRUCKING CORP,,,,,
ACJW,ASSOCIATED CONTAINER TRANSPORTATION,,,,,
ACKB,ACTION TRUCK BROKERAGE,,,,,
ACKC,A C S TRUCKING INC,,,,,
ACKE,AURORA COOP ELEVATOR COMPANY,,,,,
ACKG,A C TRUCKING INC,,,,,
ACKH,ALL CHICAGOLAND MOVING & STORAGE CO,,,,,
ACKI,ACE TRANSPORT-NC LLC,,,,,
ACKJ,A & C TRUCKING 1 LLC,,,,,
ACKM,ACKERMAN OIL CORPORATION,,,,,
ACKP,ALLIANCE CASKET CORPORATION,,,,,
ACKQ,ATLANTIC COAST TRUCKING INC,,,,,
ACKR,"ACKER, BRIAN G",,,,,
ACKV,ACE TANKERS C V,,,,,
ACKY,ARC & D TRUCKING LLC,,,,,
ACLB,ASSOCIATED TRANSPORT LINE (BERMUDA),,,,,
ACLF,AMERI-CAN LOGISTICS LTD,,,,,
ACLG,AC LOGISTICS LLC,,,,,
ACLI,ASTRO-CHEM LAB INC,,,,,
ACLJ,AC STORES AND OIL COMPANY,,,,,
ACLK,AMERICAN COACH LINES OF JACKSONVILL,,,,,
ACLN,A-C LOGISTICS (N/K/A GREATWIDE TRAN,,,,,
ACLO,ADVANCE LOGISTICS LLC,,,,,
ACLP,AMERICAN CLIPPER TRANSFER & STORAGE,,,,,
ACLR,ATKKO CARRIERS LLC,,,,,
ACLS,AMERICAN COACH LINES OF ORLANDO INC,,,,,
ACLU,ATLANTIC CONTAINER LINE AB,,,,,
ACLZ,ATLANTIC CONTAINER LINE AB,,,,,
ACMC,AC MEDICAL SUPPLIES,,,,,
ACMD,ACME DISTRIBUTION CENTERS INC,,,,,
ACME,ACME CONSTRUCTION CO INC,,,,,
ACMF,ACTIUM RESOURCES LTD,,,,,
ACMG,ADVANCE MACHINES LTD,,,,,
ACMH,ACME MOVING & STORAGE,,,,,
ACMJ,ACME MOVING & STORAGE INC,,,,,
ACML,AIRCRAFT MAINTENANCE & SUPPORT,,,,,
ACMP,AMERICAN COMPRESSED STEEL CORP,,,,,
ACMR,A CRYSTAL MOVING & STORAGE COMPANY,,,,,
ACMS,ACTION MOVING & STORAGE INC,,,,,
ACMT,ACME TRANSPORTATION INC,,,,,
ACMV,"ACUNA CAMACHO, MARTHA ELENA",,,,,
ACMW,ACME TRANSPORTATION COMPANY,,,,,
ACMX,VOITH HYDRO INC,,,,,
ACMY,ACME TRANSPORT CO INC,,,,,
ACNB,A C TRANSPORT LTD,,,,,
ACNC,AMERI-CAN NATIONAL CARRIERS INC,,,,,
ACNE,ALL COAST LINE LLC,,,,,
ACNG,ACTION MOVING INC,,,,,
ACNH,ALLCAN HOLDINGS (AHL) LTD,,,,,
ACNI,A & C TRANSPORTATION LLC,,,,,
ACNJ,ACTION LOGISTICS,,,,,
ACNL,AMERI-CAN SYSTEMS,,,,,
ACNP,ACTION XPRESS,,,,,
ACNT,ACTIVE CONTROL TECHNOLOGY INC,,,,,
ACNU,AKZO NOBEL POLYMER CHEMICALS BV,,,,,
ACNV,ALLIANCE NATIONAL TRANSPORTATION LL,,,,,
ACNY,ADAM C TRANSPORT,,,,,
ACOA,AMERICA CARGO TRANSPORT CORP,,,,,
ACOD,ANCOR TRANSPORT LTD,,,,,
ACOE,A C OERSSLEFFS EFTF A/S,,,,,
ACOH,AEROPRES CORPORATION,,,,,
ACOL,ACT CARRIERS LLC,,,,,
ACOM,AUTO TRANSPORTES COMANCHE S A DE C,,,,,
ACOO,ALLAN COMPANY,,,,,
ACOQ,AASP INC OF COLORADO,,,,,
ACOR,ACRO INC,,,,,
ACOU,ACO BV,,,,,
ACOV,ACOMA VAN & STORAGE,,,,,
ACOW,ARCADIA COOPERATIVE ASSOCIATION,,,,,
ACPJ,A CONTAINER TRANSPORT,,,,,
ACPL,AL-CA-POL LOGISTICS INC,,,,,
ACPM,ALLIANCE CONCRETE PUMPS INC,,,,,
ACPO,ACE PYRO LLC,,,,,
ACPP,ACAPULCO POOLS,,,,,
ACPQ,ACTION IMPORTS INC,,,,,
ACPS,ALL COVER PORTABLE SYSTEMS,,,,,
ACPU,CARDIGAS,,,,,
ACPV,AGROCOOPERATIVE LTD,,,,,
ACPW,AGLAND CO OP INC,,,,,
ACPX,UNION TANK CAR COMPANY,,,,,
ACPZ,AMERICAN CONCRETE PRODUCTS COMPANY,,,,,
ACQA,AFRICA CAR CARRIER,,,,,
ACQD,AIR CARGO DELIVERY OF FAYETTEVILLE,,,,,
ACQF,ANDERSON COLUMBIA CO INC,,,,,
ACQH,A C TRANSPORTATION,,,,,
ACQI,ACRIART INC,,,,,
ACQJ,ATC LOGISTICS CORP,,,,,
ACQM,ACQUISITION SCRAP METALS,,,,,
ACQN,A & C TRANSPORT,,,,,
ACQS,ACQUARIO SHIPHOLDING INTERNATIONAL,,,,,
ACQU,AUTO CONTAINERS,,,,,
ACQV,AUTOEXPRESS EL CHARQUENO SA DE CV,,,,,
ACQW,AC PIPE & EQUIPMENT CO,,,,,
ACQY,A CANDIES COACHWORKS INC,,,,,
ACRA,ACERRA TRANSPORTATION GROUP INC,,,,,
ACRB,AMERICAN CARRIERS INC,,,,,
ACRF,ALL CRANE RENTAL OF GEORGIA INC,,,,,
ACRH,ACTIVE CARHAUL LLC,,,,,
ACRJ,ACTION COURIERS INC,,,,,
ACRL,AMERICAN CENTRAL TRANSPORT INC,,,,,
ACRM,"AMARO CAZAREZ, ISMAEL",,,,,
ACRP,ARCON METAL PROCESSING,,,,,
ACRQ,AMES CONSTRUCTION INC,,,,,
ACRS,A B INC,,,,,
ACRX,ELEMENTIS CHROMIUM LP,,,,,
ACS,ALASKA CARRIER SERVICES,,,,,
ACSB,A C S BUSINESS PROCESS SOLUTIONS DE,,,,,
ACSE,ADVANCED CARGO SAC,,,,,
ACSF,ALAMEDA CHEMICAL & SCIENTIFIC INC,,,,,
ACSG,ACC SHIPPING LTD,,,,,
ACSI,AAA COURIER SERVICE INC,,,,,
ACSJ,ACE RELOCATION SYSTEMS INC OF S J,,,,,
ACSK,ATLANTIC COASTAL TRUCKING CO INC,,,,,
ACSL,ACE SALES,,,,,
ACSO,ACS TRANSPORTATION LLC,,,,,
ACSP,ALL COMMODITIES TRANSPORT LLC,,,,,
ACSS,ACCESS TRANSPORTATION LTD,,,,,
ACSU,COMMONWEALTH INDEPENDENT STATES NAV,,,,,
ACSV,ACTION COURIER SERVICES INC,,,,,
ACSX,HONEYWELL INTERNATIONAL INC,,,,,
ACSY,ACUTEC SYSTEMS LTD,,,,,
ACSZ,AMERICAN CARRIER EQUIPMENT,,,,,
ACTB,A C T BROKERAGE INC,,,,,
ACTD,ACTIVE MOULD AND DESIGN LIMITED,,,,,
ACTE,A CLASS TRANPORTATION LTD,,,,,
ACTF,AIR CONTACT TRANSPORT INC,,,,,
ACTG,A C T LOGISTICS INC,,,,,
ACTH,ACTION IMPORTERS,,,,,
ACTL,ACCORD TRANSPORTATION LTD,,,,,
ACTM,ACT MARITIME CO LTD,,,,,
ACTP,ALLIANCE TRANSPORTATION INC,,,,,
ACTQ,ACE TRUCK LINES,,,,,
ACTR,AMERICAN CONTRACT FREIGHT LINE,,,,,
ACTU,P & O NEDLLOYD BV,,,,,
ACTV,ACTIVE TRANSFER INC,,,,,
ACTX,HONEYWELL INTERNATIONAL INC,,,,,
ACTY,AMERICAN TRANSPORTATION SYSTEMS INC,,,,,
ACUA,ALTA LOMA CHARTER INC,,,,,
ACUB,"ANDRADE CANTU, FRANCISCA",,,,,
ACUD,ACCURIDE INTERNATIONAL SA DE CV,,,,,
ACUE,ACCESS COURIER INC,,,,,
ACUN,ATC TRUCKING LLC,,,,,
ACUO,ADVANCE CUTTING & CORING LTD,,,,,
ACUQ,ALBERTA CUSTOM TEE (2006) LTD,,,,,
ACUR,ACURA TRANSPORT LTD,,,,,
ACUS,A CUSTOM LIMOUSINE INC,,,,,
ACUT,ACUTE ANGLING,,,,,
ACUV,"ACOSTA CUEVAS, SOTERO LEONEL",,,,,
ACVA,ACE VAN & STORAGE CO INC,,,,,
ACVI,ARMOIRES DE CUISINE VIEFORT INC,,,,,
ACVJ,AUTOTRANSPORTES CHAMIZAL S A DE C V,,,,,
ACVL,ACHIEVE LOGISTICS INC,,,,,
ACVM,"AVILES CASTILLO, JAVIER",,,,,
ACVO,A & C RELOCATION SERVICES LLC,,,,,
ACVQ,ALPINE CARTAGE SERVICES INC,,,,,
ACVW,ACACIA DEVELOPMENT S A,,,,,
ACWH,A C LEASING COMPANY,,,,,
ACWI,AIRPORT CARGO WAREHOUSE INC,,,,,
ACWK,"AMES, C W INC",,,,,
ACWM,ALUMINUM CURTAINWALL SYSTEMS INC,,,,,
ACWR,ABERDEEN CAROLINA & WESTERN RAILWAY,,,,,
ACWV,A C TOWING AND RECOVERY INC,,,,,
ACWY,ARCHWAY TRANSPORT SERVICES INC,,,,,
ACWZ,UNION PACIFIC RAILROAD COMPANY,,,,,
ACXA,ACX INTERMODAL INC,,,,,
ACXB,AC TRANSPORT 2009 LTD,,,,,
ACXD,AMERI-CANA EXPRESS TRUCKING LTD,,,,,
ACXE,ACCURATE COURIER EXPRESS INC,,,,,
ACXF,A-CAN TRANSPORT LTD,,,,,
ACXG,AIR CARGO EXPEDITING,,,,,
ACXJ,A-C MOTOR EXPRESS LLC,,,,,
ACXL,ACCELERATED XPRESS LTD,,,,,
ACXM,ACTION EXPRESS LTD,,,,,
ACXO,ACCORD EXPOSITIONS INC,,,,,
ACXQ,ACCURATE EXPEDITING,,,,,
ACXR,ACTION EXPRESS LLC,,,,,
ACXS,ARCHERS CARGO EXPRESS INC,,,,,
ACXU,ATLANTIC CARGO SERVICES AB,,,,,
ACXV,ACX PACIFIC NORTHWEST INC,,,,,
ACXW,ACE TRANSPORT MIAMI LLC,,,,,
ACXX,"ANDERSON COLUMBIA CO., INC.",,,,,
ACXY,ACE TRANS INC,,,,,
ACYA,ACADIAN DRIVEWAY,,,,,
ACYC,AMERICAN RECYCLING,,,,,
ACYD,ACE CITY CARTAGE,,,,,
ACYF,AIR-CITY INC,,,,,
ACYG,AMERICAN CARRIER GROUP INC (DIVISIO,,,,,
ACYH,ATLANTIC COAST ENERGY LLC,,,,,
ACYI,ACE CITY INC,,,,,
ACYK,ATLAS CARTAGE COMPANY,,,,,
ACYQ,ACROSS COUNTRY TRANSPORT,,,,,
ACYR,ARTISANAT RICHARD CYR ET FILS INC,,,,,
ACYS,AMERICA CARGO LOGISTIC INC,,,,,
ACYW,ATLC,,,,,
ACYY,ADESA CALGARY,,,,,
ACZA,ACE RELOCATION SYSTEMS INC OF AZ,,,,,
ACZC,ACH EXPRESS CORP,,,,,
ACZD,ACL MARINE LTD,,,,,
ACZG,ACE CARTING LLC,,,,,
ACZJ,ACTS INC,,,,,
ACZL,ACCESS LOGISTICS INC,,,,,
ACZN,A CARGO INC,,,,,
ACZQ,AIR CARGO LOGISTIC SYSTEMS INC,,,,,
ACZV,ACTION MACHINERY MOVING INC,,,,,
ACZW,A & C TRUCKING ONE (1) LLC,,,,,
ACZX,JRK RAIL LLC,,,,,
ACZY,AC LOGISTICS LTD,,,,,
ADAI,"ADEM SANCHEZ, JORGE ANTONIO",,,,,
ADAK,A & D EXPRESS,,,,,
ADAL,ADRIA CARRIERS LTD,,,,,
ADAM,"ADAMS, ALLEN A",,,,,
ADAN,ADAMS & SONS TRANSPORTATION INC,,,,,
ADAQ,ANDERSON CRUDE TRANSPORTATION INC,,,,,
ADAV,ADA VALLEY GOURMET FOODS,,,,,
ADAW,ADAMS PETROLEUM PRODUCTS INC,,,,,
ADAY,ADVANTAGE EXPRESS INC,,,,,
ADBB,A C LOGISTICS LTD,,,,,
ADBF,ADRIAN & BLISSFIELD RAIL ROAD COMPA,,,,,
ADBG,AD BAG INC,,,,,
ADBH,AMGEN DISTRIBUTION,,,,,
ADBL,ARCHIBALD DRILLING & BLASTING (1986,,,,,
ADBP,"ALDRETE DURAN, JAVIER",,,,,
ADBQ,ADVANTAGE LOGISTICS INC,,,,,
ADBV,ARTE DE BONEFONT,,,,,
ADCA,AUTOTRANSPORTES DE CARGA CALIFORNIA,,,,,
ADCB,ARGUELLO DELIVERY AND CARGO CORPORA,,,,,
ADCC,ADKINS CONSTRUCTION CO INC,,,,,
ADCD,ALUMITEC DE CD JUAREZ,,,,,
ADCF,AUTOTRANSPORTES DE CARGA FEDERAL GU,,,,,
ADCG,AUTOTRANSPORTES DE CARGA GUADALUPE,,,,,
ADCI,ATELIER D'EBENISTERIE COOKSHIRE INC,,,,,
ADCJ,AVALON DISTRIBUTING INC,,,,,
ADCK,ANDERSON TRUCKING COMPANY,,,,,
ADCL,AUTOMATION DEVICES CANADA LIMITED,,,,,
ADCP,ACCREDITED RELOCATION SYSTEMS INC,,,,,
ADCR,ADRIAN CARRIERS INC,,,,,
ADCS,AMERICAN DOMESTIC CARGO SERVICE LLC,,,,,
ADCU,GENSTAR CONTAINER CORPORATION,,,,,
ADCV,AUTOTRANSPORTES DE CARGA VILLEGAS S,,,,,
ADCW,"ANDERSON, C W (BUD)",,,,,
ADDA,ALADDIN FUEL SERVICE INC,,,,,
ADDD,A D D TRUCKING INC,,,,,
ADDF,AAA DEPENDABLE FREIGHT INC,,,,,
ADDG,ATLANTIC DOMINION DISTRIBUTORS,,,,,
ADDJ,ALADDIN PETROLEUM CORP,,,,,
ADDL,"ANDERSON, DALE L",,,,,
ADDO,"ADAMS, DON OIL CO INC",,,,,
ADDP,ALADDIN TRANSPORTATION AND WAREHOUS,,,,,
ADDR,AGUILAS DEL DESIERTO DE BAJA CALIFO,,,,,
ADDT,ADD DISTRIBUTION INC,,,,,
ADDU,ADDED LOGISTICS N V,,,,,
ADDW,ANDREW TELECOMMUNICATIONS DE REYNOS,,,,,
ADDY,AGENCIA ADVANAL IBARROLA ELIAS S C,,,,,
ADEB,A & D ENVIRONMENTAL SERVICES (SC) L,,,,,
ADED,ADEX MARKETING,,,,,
ADEG,ADVANCED EMISSIONS TECHNOLOGIES LTD,,,,,
ADEI,ADD EXPRESS INC,,,,,
ADEK,ACCURATE DELIVERY,,,,,
ADEL,AUTOTRANSPORTES DE LA GARZA SA DE C,,,,,
ADEN,ALDEN LOGISTICS INC,,,,,
ADEO,ARROW DELIVERY,,,,,
ADEP,ADVANCED ENERGY PRODUCTS,,,,,
ADEQ,ALLIED COURIER INC,,,,,
ADES,ADDIES OIL LLC,,,,,
ADET,ALL MODES TRANSPORT INC,,,,,
ADFA,ADAMS FARMS,,,,,
ADFE,ALTENDORF EXPRESS INC,,,,,
ADFJ,ALWAYS DRAGON FREIGHT INC,,,,,
ADFL,ANDERSON FUEL,,,,,
ADFM,ALL ISLAND FUEL OF MASTIC INC,,,,,
ADFP,"ANDALE FARMERS COOPERATIVE COMPANY,",,,,,
ADFQ,AMERICAN DIESEL FUEL CO INC,,,,,
ADFU,AUSTRALIAN GOVERNMENT-DEPARTMENT OF,,,,,
ADFW,ALG DIVERSIFIED LLC,,,,,
ADFY,A & D FREIGHT SYSTEMS,,,,,
ADGA,ADVANTAGE TRANSPORT INC,,,,,
ADGB,ALDERSHOT GREENHOUSES LTD,,,,,
ADGD,ADVANCED AGRI-DIRECT,,,,,
ADGF,ADELANGO LOGISTICS LLC,,,,,
ADGH,ADVANTAGE COACH LLC,,,,,
ADGL,"AGUILAR DIAZ, GILBERTO",,,,,
ADGN,ALDRIDGE TRUCKING AND INSPECTION,,,,,
ADGQ,ACCIPITER RADAR TECHNOLOGIES INCORP,,,,,
ADGS,ADVANCED GLAZING SYSTEMS LLC,,,,,
ADGT,ADVANTAGE TRANSPORT LTD,,,,,
ADGY,ANDERSON-GILYARD,,,,,
ADHA,A & D EXPRESS,,,,,
ADHF,ADVANTAGE METALS RECYCLING LLC,,,,,
ADHG,"ALLEN, DUANE TRUCKING",,,,,
ADHH,ARMOIRES DE CUISINE MILMONDE INC,,,,,
ADHJ,AIRPORT DELIVERY INC,,,,,
ADHL,A & D HAULING SERVICES INC,,,,,
ADHM,ACADIA MARINE LLC,,,,,
ADHN,ADVANCED SHIPPING TECHNOLOGIES,,,,,
ADHQ,ARDMORE SHIPPING LIMITED,,,,,
ADHS,ACADIA COACH LINES INC,,,,,
ADHT,ADVANCED ENERGY LTD,,,,,
ADHY,A & D CUSTOM MACHINING & FABRICATIN,,,,,
ADIA,ADI FREIGHT SERVICES LLC,,,,,
ADID,AA DISTRIBUTION,,,,,
ADIK,ASPERION DECKS INC,,,,,
ADIL,ALLIANCE DISPOSAL,,,,,
ADIM,ADRIANA INTERNATIONAL MOVERS INC,,,,,
ADIO,ABERDEEN INTERTRADE CO,,,,,
ADIV,ARNOLD TRANSPORTATION SERVICES INC,,,,,
ADIW,ARCTIC DRILLING INCORPORATED,,,,,
ADIX,ADIRONDACK RAILWAY PRESERVATION SOC,,,,,
ADJB,ADFAST CORP,,,,,
ADJC,ALDEASA ATLANTA LLC,,,,,
ADJD,AGUILAS DEL DESIERTO DE BAJA CALIFO,,,,,
ADJI,A & D LOGISTICS INC,,,,,
ADJN,ADJ TRADING INC,,,,,
ADKB,AD TRUCKING,,,,,
ADKD,ANDERSON DIESEL TRUCK SERVICE INC,,,,,
ADKG,ANDERSON TRUCKING CO,,,,,
ADKI,ANDERSON TRUCKING,,,,,
ADKK,ARCADIA TRUCKING INC,,,,,
ADKL,ANDERSON TRUCKING LLC,,,,,
ADKP,AMERILAND TRUCKING CORP,,,,,
ADKQ,ANADARKO,,,,,
ADKV,AMROD TRUCKING INC,,,,,
ADKW,ARMONA DENIZCILIK A S,,,,,
ADLA,"ABRAHAMSON, DALE L",,,,,
ADLC,ALS DIESEL INC,,,,,
ADLD,ADL LOAD PARTNERS INC,,,,,
ADLE,ADLETA CORPORATION INC,,,,,
ADLF,ASFALTOS DE LA FRONTERA SA DE CV,,,,,
ADLG,A-DEPENDABLE LOGISTICS INC,,,,,
ADLH,AMERICAN INDEPENDENT LINE (USA),,,,,
ADLI,A D LOGISTICS INC,,,,,
ADLJ,AUTOTRANSPORTES DOCE LOGISTICS,,,,,
ADLK,ACTION DEDICATED LLC,,,,,
ADLM,ADAM LUMBER INC,,,,,
ADLN,ANDROMAR LIMITED,,,,,
ADLO,ADL INCORPORATED,,,,,
ADLP,ADM SHIPPING COMPANY,,,,,
ADLQ,AUTOTRANSPORTES DE LEON VALLE,,,,,
ADLT,ARTICULOS DE LIMPIEZA NEGRITA,,,,,
ADLV,ACCURATE DELIVERY SYSTEMS INC,,,,,
ADLY,ADLS,,,,,
ADMA,"ANDRADE DIAZ, MIGUEL ANGEL",,,,,
ADMB,ADMIRAL MOVING & STORAGE,,,,,
ADMC,ADAMS CARGO,,,,,
ADMD,"ADAMS, DONNA EXPRESS",,,,,
ADMG,ADMIRAL MOVING SERVICES,,,,,
ADMH,ADM TRUCKING INC,,,,,
ADMK,"ANDERSON, MIKE TRUCKING LLC",,,,,
ADMM,ALFMEIER DE MEXICO S A DE C V,,,,,
